col,row,plot_number,tree_no,plot_id,Phy_zone,X_tree_and_climber_position,forest_stand,bearing,distance,distance_unit_name,species,species_name,Species_Name,dbh,quality_class,crown_class,lopping,sample_tree_type,height,crown_height,base_tree_height,base_crown_height,base_slope,age,radial_growth,height_m,remarks,diameter_p
8,78,6,14,8-78-6,101,14,1,288,8.7,m,6615,Shorea robusta,Shorea robusta,40.3,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,40.3
8,78,6,15,8-78-6,101,15,1,293,9,m,6615,Shorea robusta,Shorea robusta,46.7,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,46.7
8,78,6,16,8-78-6,101,16,1,293,11.3,m,6615,Shorea robusta,Shorea robusta,34.5,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,34.5
8,78,6,17,8-78-6,101,17,1,300,3.5,m,9999,,OTHERS-1,16.2,3,2,0,2,8.1,2.4,2.9,0.3,0,0,0,8.6,height twicely measured,16.2
8,78,6,18,8-78-6,101,18,1,302,15.3,m,6615,Shorea robusta,Shorea robusta,62.8,1,1,0,1,33.5,12.6,0,0,NA,0,0,33.5,--,62.8
8,78,6,19,8-78-6,101,19,1,322,4.2,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,19.4,2,2,0,2,12.3,6.1,1.3,0,0,0,0,12.4,--,19.4
8,78,6,20,8-78-6,101,20,1,322,4,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,74,3,3,0,4,8.9,6,0,0,NA,0,0,8.9,--,74
9,76,1,1,9-76-1,1,1,1,2,0.9,m,6615,Shorea robusta,Shorea robusta,5.6,1,2,0,4,5.1,2.3,0,0,NA,0,0,5.1,--,5.6
9,76,1,2,9-76-1,1,2,1,16,18.4,m,6615,Shorea robusta,Shorea robusta,38.1,2,6,0,3,18.6,3.4,5.9,1.7,0,0,0,19.5,TOP BROKEN,38.1
9,76,1,3,9-76-1,1,3,1,35,12.2,m,6615,Shorea robusta,Shorea robusta,85.6,1,1,0,1,33.2,8.8,0,0,NA,0,0,33.2,--,85.6
9,76,1,4,9-76-1,1,4,1,68,2.1,m,6615,Shorea robusta,Shorea robusta,6.6,1,2,0,4,NA,0,0,0,NA,0,0,NA,--,6.6
9,76,1,5,9-76-1,1,5,1,82,2.1,m,6615,Shorea robusta,Shorea robusta,6.4,1,2,0,4,NA,0,0,0,NA,0,0,NA,--,6.4
9,76,1,6,9-76-1,1,6,1,232,6.9,m,6615,Shorea robusta,Shorea robusta,81.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,81.1
9,76,1,7,9-76-1,1,7,1,262,19.4,m,6660,Terminalia alata,Terminalia tomentosa,47.3,1,2,0,2,22.9,5.4,9.4,4.7,0,0,0,24.8,--,47.3
9,76,1,8,9-76-1,1,8,1,264,15.9,m,6615,Shorea robusta,Shorea robusta,57.2,2,6,0,3,20.5,5.4,0,0,NA,0,0,20.5,TOP BROKEN,57.2
9,76,1,9,9-76-1,1,9,1,348,17.7,m,6615,Shorea robusta,Shorea robusta,78.8,1,1,0,1,38.4,12.3,0,0,NA,0,0,38.4,--,78.8
9,76,3,1,9-76-3,1,1,1,38,14.4,m,6660,Terminalia alata,Terminalia tomentosa,68.1,1,1,0,1,31.9,6,0,0,NA,0,0,31.9,--,68.1
9,76,3,2,9-76-3,1,2,1,112,5.8,m,6259,Diospyrus tomentosa,OTHERS-1,54.5,2,1,0,2,20.9,2.1,0,0,NA,0,0,20.9,--,54.5
9,76,3,3,9-76-3,1,3,1,122,18.1,m,6615,Shorea robusta,Shorea robusta,97.4,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,97.4
9,76,3,4,9-76-3,1,4,1,156,13.4,m,6660,Terminalia alata,Terminalia tomentosa,48.9,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,48.9
9,76,3,5,9-76-3,1,5,1,172,19.5,m,6615,Shorea robusta,Shorea robusta,56.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,56.1
9,76,3,6,9-76-3,1,6,1,265,7.6,m,6615,Shorea robusta,Shorea robusta,87.1,1,1,0,1,27.8,3.2,0,0,NA,0,0,27.8,HOLLOW ABOVE CROWN HEIGHT,87.1
9,76,4,1,9-76-4,1,1,1,74,4.8,m,6664,Terminalia chebula,Terminalia chebula,50.6,2,1,0,1,21.4,8.5,8.2,2.3,0,0,0,22.9,--,50.6
9,76,4,2,9-76-4,1,2,1,92,1.8,m,6419,Mallotus philippensis,Mallotus philippensis,6.7,3,3,10,0,NA,NA,NA,NA,NA,0,0,NA,remove,6.7
9,76,4,3,9-76-4,1,3,1,95,9.1,m,6660,Terminalia alata,Terminalia tomentosa,72.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,72.2
9,76,4,4,9-76-4,1,4,1,105,13.3,m,6660,Terminalia alata,Terminalia tomentosa,76.4,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,76.4
9,76,4,5,9-76-4,1,5,1,141,4.1,m,6419,Mallotus philippensis,Mallotus philippensis,8.8,3,1,20,14,2.3,1.4,0,0,NA,0,0,2.3,not in ccsp threshold wrongly measured in previous measrement,8.8
9,76,4,6,9-76-4,1,6,1,160,4,m,6615,Shorea robusta,Shorea robusta,6.4,1,3,0,4,5.1,1.9,0,0,NA,0,0,5.1,--,6.4
9,76,4,7,9-76-4,1,7,1,228,19.9,m,6615,Shorea robusta,Shorea robusta,55,1,1,0,1,35,7.2,0,0,NA,0,0,35,--,55
9,76,4,8,9-76-4,1,8,1,245,11.7,m,6615,Shorea robusta,Shorea robusta,64.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,64.1
9,76,4,9,9-76-4,1,9,1,264,15.7,m,6615,Shorea robusta,Shorea robusta,42.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,42.2
9,76,4,10,9-76-4,1,10,1,291,7.6,m,6615,Shorea robusta,Shorea robusta,55,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,55
9,76,4,11,9-76-4,1,11,1,297,8.3,m,6615,Shorea robusta,Shorea robusta,57.8,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,57.8
9,76,4,12,9-76-4,1,12,1,321,12.5,m,6615,Shorea robusta,Shorea robusta,43.6,1,1,0,1,26.2,10,0,0,NA,0,0,26.2,--,43.6
9,76,4,13,9-76-4,1,13,1,349,19.2,m,6660,Terminalia alata,Terminalia tomentosa,73.5,1,1,0,2,35.7,5.6,0,0,NA,0,0,35.7,--,73.5
9,76,6,1,9-76-6,1,1,1,44,0.7,m,6615,Shorea robusta,Shorea robusta,6.8,1,2,0,4,7.3,2.4,0,0,NA,0,0,7.3,--,6.8
9,76,6,2,9-76-6,1,2,1,45,3.9,m,6615,Shorea robusta,Shorea robusta,9.8,1,2,0,4,9,4.4,0,0,NA,0,0,9,--,9.8
9,76,6,3,9-76-6,1,3,1,55,5.8,m,6660,Terminalia alata,Terminalia tomentosa,10.5,1,1,0,4,10,3.5,0,0,NA,0,0,10,--,10.5
9,76,6,4,9-76-6,1,4,1,92,7.6,m,6660,Terminalia alata,Terminalia tomentosa,11.8,1,2,0,4,10.5,5.7,0,0,NA,0,0,10.5,--,11.8
9,76,6,6,9-76-6,1,6,1,132,1.5,m,6615,Shorea robusta,Shorea robusta,7.8,1,3,0,4,6.9,2.1,0,0,NA,0,0,6.9,--,7.8
9,76,6,7,9-76-6,1,7,1,132,13.8,m,6615,Shorea robusta,Shorea robusta,71,1,1,0,1,38.4,18.8,0,0,NA,0,0,38.4,--,71
9,76,6,8,9-76-6,1,8,1,135,1.9,m,6615,Shorea robusta,Shorea robusta,7.5,1,3,0,4,5.1,2.3,0,0,NA,0,0,5.1,--,7.5
9,76,6,9,9-76-6,1,9,1,145,4.8,m,6660,Terminalia alata,Terminalia tomentosa,14.5,1,2,0,4,11.2,5.8,0,0,NA,0,0,11.2,--,14.5
9,76,6,10,9-76-6,1,10,1,160,20,m,6615,Shorea robusta,Shorea robusta,53.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,53.1
9,76,6,11,9-76-6,1,11,1,170,18.6,m,6615,Shorea robusta,Shorea robusta,65.7,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,65.7
9,76,6,12,9-76-6,1,12,1,214,3.2,m,6615,Shorea robusta,Shorea robusta,8.4,1,2,0,4,7.1,2.7,0,0,NA,0,0,7.1,--,8.4
9,76,6,13,9-76-6,1,13,1,220,3.7,m,6615,Shorea robusta,Shorea robusta,8,1,2,0,4,7.1,2.7,0,0,NA,0,0,7.1,--,8
9,76,6,14,9-76-6,1,14,1,222,2.8,m,6660,Terminalia alata,Terminalia tomentosa,6.3,1,2,0,4,6.9,4.5,0,0,NA,0,0,6.9,--,6.3
9,76,6,15,9-76-6,1,15,1,227,13,m,6615,Shorea robusta,Shorea robusta,81.6,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,81.6
9,76,6,16,9-76-6,1,16,1,255,18.6,m,6660,Terminalia alata,Terminalia tomentosa,79.2,1,1,0,2,36.1,22.6,0,0,NA,0,0,36.1,--,79.2
9,76,6,17,9-76-6,1,17,1,257,2.3,m,6615,Shorea robusta,Shorea robusta,7.8,1,2,0,4,7.1,4,0,0,NA,0,0,7.1,--,7.8
9,76,6,18,9-76-6,1,18,1,284,3.2,m,6660,Terminalia alata,Terminalia tomentosa,7.8,1,2,0,4,6.2,2.7,0,0,NA,0,0,6.2,--,7.8
9,76,6,19,9-76-6,1,19,1,295,15,m,6615,Shorea robusta,Shorea robusta,71.2,1,1,0,1,39.9,19.9,0,0,NA,0,0,39.9,--,71.2
9,79,1,1,9-79-1,2,1,1,6,16.4,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,62,3,1,0,1,19.2,2.7,3.5,0,0,0,0,19.5,--,62
9,79,1,2,9-79-1,2,2,1,91,19.6,m,6660,Terminalia alata,Terminalia tomentosa,75.4,1,1,0,2,28.4,8.9,0,0,NA,0,0,28.4,--,75.4
9,79,1,3,9-79-1,2,3,1,109,19.1,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,38.2,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,38.2
9,79,2,1,9-79-2,2,1,1,10,2.4,m,6246,Desmodium oojenense,Desmodium oojenense,23.2,3,1,0,1,12.8,4.2,0,0,NA,0,0,12.8,--,23.2
9,79,2,2,9-79-2,2,2,1,22,7.7,m,6246,Desmodium oojenense,Desmodium oojenense,15.5,3,3,0,0,NA,NA,NA,NA,NA,0,0,NA,--,15.5
9,79,2,3,9-79-2,2,3,1,25,18.5,m,6615,Shorea robusta,Shorea robusta,43.4,2,1,0,2,23.2,8.9,0,0,NA,0,0,23.2,--,43.4
9,79,2,7,9-79-2,2,7,1,95,4.2,m,6660,Terminalia alata,Terminalia tomentosa,24.1,2,1,0,1,13.5,6.3,0,0,NA,0,0,13.5,--,24.1
9,79,2,8,9-79-2,2,8,1,115,6.3,m,6660,Terminalia alata,Terminalia tomentosa,18.5,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,18.5
9,79,2,9,9-79-2,2,9,1,120,4,m,6325,Ficus semicordata,OTHERS-1,11.7,3,2,0,5,7.6,3.1,5.3,3.8,0,0,0,9.3,--,11.7
9,79,2,10,9-79-2,2,10,1,155,4.1,m,6029,Wendlandia exserta,OTHERS-1,14.5,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,14.5
9,79,2,11,9-79-2,2,11,1,158,3,m,6660,Terminalia alata,Terminalia tomentosa,12,3,3,0,0,NA,NA,NA,NA,NA,0,0,NA,--,12
9,79,2,12,9-79-2,2,12,1,208,3.4,m,6029,Wendlandia exserta,OTHERS-1,9.1,3,2,0,1,6.1,2.1,3.1,1,0,0,0,6.8,--,9.1
9,79,2,13,9-79-2,2,13,1,218,6.7,m,6029,Wendlandia exserta,OTHERS-1,15.9,3,3,0,0,NA,NA,NA,NA,NA,0,0,NA,--,15.9
9,79,2,14,9-79-2,2,14,1,229,0.7,m,6660,Terminalia alata,Terminalia tomentosa,15.5,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,15.5
9,79,2,18,9-79-2,2,18,1,294,1.7,m,6246,Desmodium oojenense,Desmodium oojenense,13.2,3,3,0,1,6.3,3.8,0,0,NA,0,0,6.3,--,13.2
9,79,2,20,9-79-2,2,20,1,315,5.7,m,6246,Desmodium oojenense,Desmodium oojenense,24,3,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,24
9,79,2,21,9-79-2,2,21,1,353,2.7,m,6246,Desmodium oojenense,Desmodium oojenense,7.6,3,3,0,1,4.6,3.2,3.1,1.9,0,0,0,5.5,--,7.6
9,79,3,2,9-79-3,2,2,1,5,7.5,m,6246,Desmodium oojenense,Desmodium oojenense,35.1,3,1,0,1,15.1,9.6,0,0,NA,0,0,15.1,--,35.1
9,79,3,3,9-79-3,2,3,1,5,12.1,m,9999,unknoi,OTHERS-1,20,3,3,0,4,9.7,5.1,0,0,NA,0,0,9.7,--,20
9,79,3,4,9-79-3,2,4,1,10,14,m,9999,nknown,OTHERS-1,24.5,3,3,0,4,NA,5.2,0,0,NA,0,0,NA,--,24.5
9,79,3,6,9-79-3,2,6,1,39,17.2,m,6615,Shorea robusta,Shorea robusta,35.2,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,35.2
9,79,3,7,9-79-3,2,7,1,47,16.8,m,6615,Shorea robusta,Shorea robusta,39.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,39.2
9,79,3,8,9-79-3,2,8,1,72,11,m,6615,Shorea robusta,Shorea robusta,21.6,2,2,0,4,15.9,6.9,0,0,NA,0,0,15.9,--,21.6
9,79,3,9,9-79-3,2,9,1,95,9.8,m,6615,Shorea robusta,Shorea robusta,37.5,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,37.5
9,79,3,11,9-79-3,2,11,1,108,17.7,m,6615,Shorea robusta,Shorea robusta,32.1,1,1,0,1,21.7,10.1,2.3,1.5,0,0,0,21.8,--,32.1
9,79,3,12,9-79-3,2,12,1,110,10.2,m,6615,Shorea robusta,Shorea robusta,30,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,30
9,79,3,13,9-79-3,2,13,1,116,13.6,m,6615,Shorea robusta,Shorea robusta,22.8,3,3,0,0,NA,NA,NA,NA,NA,0,0,NA,--,22.8
9,79,3,14,9-79-3,2,14,1,128,11.4,m,6615,Shorea robusta,Shorea robusta,20.2,2,3,0,5,14.2,7.2,3,0.9,0,0,0,14.5,--,20.2
9,79,3,15,9-79-3,2,15,1,129,13.4,m,6615,Shorea robusta,Shorea robusta,23.7,1,2,0,5,22,0,11.3,0,0,0,0,24.7,--,23.7
9,79,3,17,9-79-3,2,17,1,137,8.8,m,6615,Shorea robusta,Shorea robusta,26.4,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,26.4
9,79,3,18,9-79-3,2,18,1,142,11.6,m,6615,Shorea robusta,Shorea robusta,34.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,34.1
9,79,3,19,9-79-3,2,19,1,150,11.6,m,6615,Shorea robusta,Shorea robusta,21.1,2,4,0,5,16.8,10.8,0,0,NA,0,0,16.8,--,21.1
9,79,3,20,9-79-3,2,20,1,166,14.6,m,6246,Desmodium oojenense,Desmodium oojenense,25.3,2,3,0,0,NA,NA,NA,NA,NA,0,0,NA,--,25.3
9,79,3,21,9-79-3,2,21,1,182,15.4,m,6615,Shorea robusta,Shorea robusta,46.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,46.2
9,79,3,23,9-79-3,2,23,1,207,11.8,m,6615,Shorea robusta,Shorea robusta,21.8,1,2,0,1,18.5,11.7,1.5,0,0,0,0,18.6,--,21.8
9,79,3,24,9-79-3,2,24,1,231,18.2,m,6660,Terminalia alata,Terminalia tomentosa,65.4,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,65.4
9,79,3,26,9-79-3,2,26,1,246,19.6,m,6660,Terminalia alata,Terminalia tomentosa,57.5,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,57.5
9,79,3,27,9-79-3,2,27,1,247,6.4,m,6591,Rhus wallichii,Rhus spp,14.7,3,1,0,2,8,5,1.2,0,0,0,0,8.1,--,14.7
9,79,3,28,9-79-3,2,28,1,248,12.6,m,6591,Rhus wallichii,Rhus spp,26.1,3,3,0,0,NA,NA,NA,NA,NA,0,0,NA,--,26.1
9,79,3,33,9-79-3,2,33,1,289,14.2,m,6615,Shorea robusta,Shorea robusta,40.7,1,3,0,1,18.6,7.4,12.2,5,0,0,0,22.2,--,40.7
9,79,3,36,9-79-3,2,36,1,304,4,m,6610,Schleichera oleosa,Schleichera oleosa,10.2,3,3,0,4,6.3,2.5,0.7,0,0,0,0,6.3,--,10.2
9,79,3,39,9-79-3,2,39,1,320,13.2,m,6660,Terminalia alata,Terminalia tomentosa,61.6,1,1,0,2,25.1,10,5,0,0,0,0,25.6,--,61.6
9,79,3,41,9-79-3,2,41,1,330,16.5,m,6615,Shorea robusta,Shorea robusta,37.5,1,1,0,2,25,10,1.5,0,0,0,0,25,--,37.5
9,79,4,2,9-79-4,2,2,1,57,1.2,m,6660,Terminalia alata,Terminalia tomentosa,7.9,3,2,0,2,7.1,3.2,0,0,NA,0,0,7.1,--,7.9
9,79,4,3,9-79-4,2,3,1,60,5.4,m,6246,Desmodium oojenense,Desmodium oojenense,13.4,3,1,0,5,8.4,2.7,0,0,NA,0,0,8.4,--,13.4
9,79,4,6,9-79-4,2,6,1,97,3.9,m,6660,Terminalia alata,Terminalia tomentosa,7.3,3,6,0,3,3.8,0,0,0,NA,0,0,3.8,--,7.3
9,79,4,7,9-79-4,2,7,1,100,6.2,m,6660,Terminalia alata,Terminalia tomentosa,11.6,3,2,0,4,9.6,5.3,1.4,0,0,0,0,9.7,--,11.6
9,79,4,8,9-79-4,2,8,1,116,5.3,m,6660,Terminalia alata,Terminalia tomentosa,13.4,3,2,0,2,8.2,2.9,0,0,NA,0,0,8.2,--,13.4
9,79,4,9,9-79-4,2,9,1,120,2.8,m,6660,Terminalia alata,Terminalia tomentosa,10.1,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,10.1
9,79,4,10,9-79-4,2,10,1,160,13.3,m,6246,Desmodium oojenense,Desmodium oojenense,25.7,2,1,0,2,10.7,3.1,2,0,0,0,0,10.9,--,25.7
9,79,4,12,9-79-4,2,12,1,180,16.9,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,36.2,2,1,0,2,13.4,3.2,0,0,NA,0,0,13.4,--,36.2
9,79,4,13,9-79-4,2,13,1,181,3,m,6660,Terminalia alata,Terminalia tomentosa,6.9,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,6.9
9,79,4,14,9-79-4,2,14,1,208,7.4,m,6660,Terminalia alata,Terminalia tomentosa,42.3,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,correct name is satisal,42.3
9,79,4,15,9-79-4,2,15,1,240,13.8,m,6660,Terminalia alata,Terminalia tomentosa,42.1,2,1,0,1,17.3,5.4,4.2,1.7,0,0,0,17.8,--,42.1
9,79,4,16,9-79-4,2,16,1,302,1.3,m,6660,Terminalia alata,Terminalia tomentosa,15.2,3,1,0,2,8.2,2.1,0,0,NA,0,0,8.2,--,15.2
9,79,4,17,9-79-4,2,17,1,303,5.4,m,6660,Terminalia alata,Terminalia tomentosa,12.9,3,1,0,5,10.2,3.7,0,0,NA,0,0,10.2,--,12.9
9,79,4,18,9-79-4,2,18,1,305,6.4,m,6246,Desmodium oojenense,Desmodium oojenense,11.7,3,6,0,2,6.4,1.9,0,0,NA,0,0,6.4,--,11.7
9,79,6,1,9-79-6,2,1,1,3,14.1,m,6615,Shorea robusta,Shorea robusta,30.7,1,1,0,1,22.1,7.3,0,0,NA,0,0,22.1,--,30.7
9,79,6,2,9-79-6,2,2,1,6,4.4,m,6246,Desmodium oojenense,Desmodium oojenense,16.3,3,3,0,0,NA,NA,NA,NA,NA,0,0,NA,--,16.3
9,79,6,5,9-79-6,2,5,1,32,15.2,m,6615,Shorea robusta,Shorea robusta,38.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,38.2
9,79,6,6,9-79-6,2,6,1,34,14.4,m,6615,Shorea robusta,Shorea robusta,29.9,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,29.9
9,79,6,7,9-79-6,2,7,1,44,17.4,m,6615,Shorea robusta,Shorea robusta,51.8,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,Correct name is asna(6660),51.8
9,79,6,9,9-79-6,2,9,1,66,7.6,m,6660,Terminalia alata,Terminalia tomentosa,21,1,2,0,1,18.1,9.6,0,0,NA,0,0,18.1,--,21
9,79,6,10,9-79-6,2,10,1,75,6,m,6660,Terminalia alata,Terminalia tomentosa,17,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,17
9,79,6,11,9-79-6,2,11,1,105,19.9,m,6370,Lannea coromandelica,Lannea coromandelica,34.5,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,34.5
9,79,6,12,9-79-6,2,12,1,110,3.1,m,6660,Terminalia alata,Terminalia tomentosa,26.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,26.2
9,79,6,13,9-79-6,2,13,1,113,9.2,m,6246,Desmodium oojenense,Desmodium oojenense,21.8,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,21.8
9,79,6,14,9-79-6,2,14,1,120,3.8,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,8.5,3,3,0,1,7.3,1.5,0,0,NA,0,0,7.3,--,8.5
9,79,6,22,9-79-6,2,22,1,169,7.7,m,6660,Terminalia alata,Terminalia tomentosa,16,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,16
9,79,6,27,9-79-6,2,27,1,180,19.5,m,6660,Terminalia alata,Terminalia tomentosa,51.3,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,51.3
9,79,6,28,9-79-6,2,28,1,187,1.2,m,6660,Terminalia alata,Terminalia tomentosa,26,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,26
9,79,6,29,9-79-6,2,29,1,190,6.9,m,6147,Buchanania latifolia,Buchanania latifolia,31.5,3,1,0,2,13.2,4.5,3.8,2.7,0,0,0,13.7,--,31.5
9,79,6,30,9-79-6,2,30,1,190,12.1,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,33,2,1,0,1,22.7,4.5,0,0,NA,0,0,22.7,--,33
9,79,6,31,9-79-6,2,31,1,193,6.7,m,6660,Terminalia alata,Terminalia tomentosa,21.1,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,21.1
9,79,6,36,9-79-6,2,36,1,204,3.1,m,6113,Anogeissus latifolius,Anogeissus latifolia,9.9,3,3,0,2,6.4,2.8,0,0,NA,0,0,6.4,--,9.9
9,79,6,41,9-79-6,2,41,1,245,9.6,m,6246,Desmodium oojenense,Desmodium oojenense,25.6,3,3,0,0,NA,NA,NA,NA,NA,0,0,NA,--,25.6
9,79,6,46,9-79-6,2,46,1,260,17,m,6660,Terminalia alata,Terminalia tomentosa,70.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,70.1
9,79,6,50,9-79-6,2,50,1,271,8,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,21.4,2,2,0,1,16.5,5.4,0,0,NA,0,0,16.5,--,21.4
9,79,6,52,9-79-6,2,52,1,280,11.8,m,6370,Lannea coromandelica,Lannea coromandelica,26,3,3,0,2,12.6,4.1,0,0,NA,0,0,12.6,--,26
9,79,6,54,9-79-6,2,54,1,329,2.7,m,6660,Terminalia alata,Terminalia tomentosa,14.9,2,3,0,0,NA,NA,NA,NA,NA,0,0,NA,--,14.9
9,79,6,55,9-79-6,2,55,1,340,6.8,m,6660,Terminalia alata,Terminalia tomentosa,32.5,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,32.5
9,79,6,56,9-79-6,2,56,1,342,2.5,m,6246,Desmodium oojenense,Desmodium oojenense,24,2,2,0,2,14.8,5.7,0,0,NA,0,0,14.8,--,24
10,72,3,2,10-72-3,101,2,1,47,3.9,m,6615,Shorea robusta,Shorea robusta,77.5,1,1,0,2,32.9,18.1,0,0,NA,0,0,32.9,--,77.5
10,72,3,3,10-72-3,101,3,1,51,14.1,m,6660,Terminalia alata,Terminalia tomentosa,44.7,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,44.7
10,72,3,4,10-72-3,101,4,1,66,11.1,m,6615,Shorea robusta,Shorea robusta,40.9,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,40.9
10,72,3,5,10-72-3,101,5,1,71,12.7,m,6615,Shorea robusta,Shorea robusta,36,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,36
10,72,3,6,10-72-3,101,6,1,147,15.7,m,6246,Desmodium oojenense,Desmodium oojenense,42.9,3,3,80,1,9.3,6.6,7.6,2.5,0,0,0,12,--,42.9
10,72,3,7,10-72-3,101,7,1,154,9.2,m,6615,Shorea robusta,Shorea robusta,44.9,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,44.9
10,72,3,8,10-72-3,101,8,1,174,17.3,m,6615,Shorea robusta,Shorea robusta,70.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,70.2
10,72,3,9,10-72-3,101,9,1,196,19.3,m,6615,Shorea robusta,Shorea robusta,46.8,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,46.8
10,72,3,10,10-72-3,101,10,1,217,19.8,m,6615,Shorea robusta,Shorea robusta,41.9,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,41.9
10,72,3,11,10-72-3,101,11,1,247,19.1,m,6615,Shorea robusta,Shorea robusta,63.6,3,6,0,3,18.8,6.9,0,0,NA,0,0,18.8,TOP CUT,63.6
10,72,3,12,10-72-3,101,12,1,278,11.2,m,6615,Shorea robusta,Shorea robusta,26.2,3,2,0,1,19.8,9.7,0,0,NA,0,0,19.8,--,26.2
10,72,3,13,10-72-3,101,13,1,287,16.5,m,6615,Shorea robusta,Shorea robusta,41.8,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,41.8
10,72,3,14,10-72-3,101,14,1,303,7.9,m,6615,Shorea robusta,Shorea robusta,38.7,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,38.7
10,72,3,15,10-72-3,101,15,1,315,5.3,m,6615,Shorea robusta,Shorea robusta,36.9,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,36.9
10,72,3,16,10-72-3,101,16,1,324,2,m,6419,Mallotus philippensis,Mallotus philippensis,11.5,3,6,0,3,3.6,1.6,0,0,NA,0,0,3.6,--,11.5
10,72,3,18,10-72-3,101,18,1,343,14.7,m,6660,Terminalia alata,Terminalia tomentosa,90.5,1,1,0,1,37.9,17.4,0,0,NA,0,0,37.9,--,90.5
10,72,4,1,10-72-4,101,1,1,1,11.1,m,6615,Shorea robusta,Shorea robusta,39,1,1,0,1,23.7,11.2,1.3,0.2,0,0,0,23.7,--,39
10,72,4,2,10-72-4,101,2,1,9,16.6,m,6615,Shorea robusta,Shorea robusta,45.4,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,45.4
10,72,4,3,10-72-4,101,3,1,31,7.5,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,28.5,3,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,28.5
10,72,4,4,10-72-4,101,4,1,58,12.2,m,6660,Terminalia alata,Terminalia tomentosa,33.3,2,1,0,2,16.8,5.9,0,0.3,0,0,0,16.8,--,33.3
